Source,Target
203015,851293
203015,978131
203015,566252
203015,263713
203015,263448
203015,64599
203015,348307
203015,606962
203015,665719
203015,303067
203015,197957
203015,690883
203015,141346
203015,505797
203015,87299
203015,319860
203015,851853
203015,656573
203015,588717
203015,109799
203015,350278
203015,909169
203015,95116
203015,387581
203015,581084
203015,208511
203015,682104
203015,599051
203015,259320
203015,644654
203015,851804
203015,330162
203015,775840
203015,736308
203015,833627
203015,852314
203015,699384
203015,908476
203015,444481
203015,301378
203015,683981
203015,369562
203015,896666
203015,194910
203015,681324
203015,466836
203015,952557
203015,162240
203015,515033
203015,284100
203015,506825
203015,801150
203015,952959
203015,169228
203015,252601
203015,39957
203015,187096
203015,195509
203015,736138
203015,735815
203015,118752
203015,208706
203015,272734
203015,100849
203015,338814
203015,800948
203015,4692
203015,644851
203015,627761
203015,302222
203015,930317
203015,755521
203015,269177
203015,714008
203015,465327
203015,698672
203015,187136
203015,378318
203015,755556
203015,285211
203015,913592
203015,902111
203015,53414
203015,534602
203015,102588
203015,852650
203015,85636
203015,581720
203015,387358
203015,29937
203015,789237
203015,232352
203015,260800
203015,100883
203015,118804
203015,447769
203015,688840
203015,405952
203015,912284
203015,757276
203015,59067
203015,871439
203015,606738
203015,961024
203015,504419
203015,567228
203015,776378
203015,546344
203015,457522
203015,716612
203015,108514
203015,604000
203015,606096
203015,309907
203015,565511
203015,40309
203015,304344
203015,211534
203015,195919
203015,405164
203015,426203
203015,203577
203015,407880
203015,655448
203015,86307
203015,798236
203015,734785
203015,221316
203015,168087
203015,838135
203015,480744
203015,997377
203015,791422
203015,108239
203015,688631
203015,634027
203015,995316
203015,159886
203015,680243
203015,444318
203015,385254
203015,218080
203015,171812
203015,455533
203015,465698
203015,445127
203015,296490
203015,130004
203015,358487
203015,363822
203015,547275
203015,350356
203015,580541
203015,297422
203015,894713
203015,598704
203015,133333
203015,605224
203015,360254
203015,80140
203015,854241
203015,833761
203015,735033
203015,140246
203015,151203
203015,886018
203015,962410
203015,544056
203015,692363
203015,286704
203015,352702
203015,829911
203015,258717
203015,77142
203015,143288
203015,406373
203015,434668
203015,163885
203015,822198
203015,555171
203015,407707
203015,614626
203015,735869
203015,677618
203015,950962
203015,239362
203015,339282
203015,480769
203015,40744
203015,681015
203015,338183
203015,961772
203015,25678
203015,221062
203015,162704
203015,220354
203015,387268
203015,223644
203015,102628
203015,55194
203015,896621
203015,886209
203015,379565
203015,995619
203015,869269
203015,782323
203015,583209
203015,17896
203015,45105
203015,210356
203015,187842
203015,684772
203015,830016
203015,822573
203015,168204
203015,950003
203015,839720
203015,358288
203015,860021
203015,446990
203015,17126
203015,287244
203015,168319
203015,966801
203015,555857
203015,102609
203015,404908
203015,582137
203015,339453
203015,918922
203015,606164
203015,862660
203015,33619
203015,754402
203015,692566
203015,133733
203015,884098
203015,200019
203015,499381
203015,86759
203015,71888
203015,386703
203015,100283
203015,607351
203015,698881
203015,897957
203015,95089
203015,506652
203015,765242
203015,12058
203015,294618
203015,111635
203015,809608
203015,350486
203015,261569
203015,230772
203015,756099
203015,467145
203015,319670
203015,333519
203015,24484
203015,923817
203015,168308
203015,707549
203015,949057
203015,537251
203015,415224
203015,131806
203015,172506
203015,950791
203015,783657
203015,77174
203015,35970
203015,50997
203015,481191
203015,102792
203015,625089
203015,593324
203015,273822
203015,476278
203015,499985
203015,339588
203015,913194
930228,23408
930228,352365
930228,681076
930228,20303
930228,68448
930228,637414
930228,498862
930228,656975
930228,505111
930228,829616
930228,384093
930228,25122
930228,333208
930228,959574
930228,851293
930228,978131
930228,566252
930228,263713
930228,263448
930228,64599
930228,348307
930228,606962
930228,665719
930228,303067
930228,197957
930228,690883
930228,141346
930228,505797
930228,87299
930228,319860
930228,851853
930228,656573
930228,588717
930228,109799
930228,350278
930228,909169
930228,95116
930228,387581
930228,581084
930228,208511
930228,682104
930228,599051
930228,259320
930228,644654
930228,851804
930228,330162
930228,775840
930228,736308
930228,833627
930228,852314
930228,699384
930228,908476
930228,444481
930228,301378
930228,683981
930228,369562
930228,896666
930228,194910
930228,681324
930228,466836
930228,952557
930228,162240
930228,515033
930228,284100
930228,506825
930228,801150
930228,952959
930228,169228
930228,252601
930228,39957
930228,187096
930228,195509
930228,736138
930228,735815
930228,118752
930228,208706
930228,272734
930228,100849
930228,338814
930228,800948
930228,4692
930228,644851
930228,627761
930228,302222
930228,930317
930228,755521
930228,269177
930228,714008
930228,465327
930228,698672
930228,187136
930228,378318
930228,755556
930228,285211
930228,913592
930228,902111
930228,53414
930228,534602
930228,102588
930228,852650
930228,85636
930228,581720
930228,387358
930228,29937
930228,789237
930228,232352
930228,260800
930228,100883
930228,118804
930228,447769
930228,688840
930228,405952
930228,912284
930228,757276
930228,59067
930228,871439
930228,606738
930228,961024
930228,504419
930228,567228
930228,776378
930228,546344
930228,457522
930228,716612
930228,108514
930228,604000
930228,606096
930228,309907
930228,565511
930228,40309
930228,304344
930228,211534
930228,195919
930228,405164
930228,426203
930228,203577
930228,407880
930228,655448
930228,86307
930228,798236
930228,734785
930228,221316
930228,168087
930228,838135
930228,480744
930228,997377
930228,791422
930228,108239
930228,688631
930228,634027
930228,995316
930228,159886
930228,680243
930228,444318
930228,385254
930228,218080
930228,171812
930228,455533
930228,465698
930228,445127
930228,296490
930228,130004
930228,358487
930228,363822
930228,547275
930228,350356
930228,580541
930228,297422
930228,894713
930228,598704
930228,133333
930228,605224
930228,360254
930228,80140
930228,854241
930228,833761
930228,735033
930228,140246
930228,151203
930228,886018
930228,962410
930228,544056
930228,692363
930228,286704
930228,352702
930228,829911
930228,258717
930228,77142
930228,143288
930228,406373
930228,434668
930228,163885
930228,822198
930228,555171
930228,407707
930228,614626
930228,735869
930228,677618
930228,950962
930228,239362
930228,339282
930228,480769
930228,40744
930228,681015
930228,338183
930228,961772
930228,25678
930228,221062
930228,162704
930228,220354
930228,387268
930228,223644
930228,102628
930228,55194
930228,896621
930228,886209
930228,379565
930228,995619
930228,869269
930228,782323
930228,583209
930228,17896
930228,45105
930228,210356
930228,187842
930228,684772
930228,830016
930228,822573
930228,168204
930228,950003
930228,839720
930228,358288
930228,860021
930228,446990
930228,17126
930228,287244
930228,168319
930228,966801
930228,555857
930228,102609
930228,404908
930228,582137
930228,339453
930228,918922
930228,606164
930228,862660
930228,33619
930228,754402
930228,692566
930228,133733
930228,884098
930228,200019
930228,499381
930228,86759
930228,71888
930228,386703
930228,100283
930228,607351
930228,698881
930228,897957
930228,95089
930228,506652
930228,765242
930228,12058
930228,294618
930228,111635
930228,809608
930228,350486
930228,261569
930228,230772
930228,756099
930228,467145
930228,319670
930228,333519
930228,24484
930228,923817
930228,168308
930228,707549
930228,949057
930228,537251
930228,415224
930228,131806
930228,172506
930228,950791
930228,783657
930228,77174
930228,35970
930228,50997
930228,481191
930228,102792
930228,625089
930228,593324
930228,273822
930228,476278
930228,499985
930228,339588
930228,913194
23408,352365
23408,681076
23408,20303
23408,68448
23408,637414
23408,498862
23408,656975
23408,505111
23408,829616
23408,384093
23408,25122
23408,333208
23408,959574
23408,851293
23408,978131
23408,566252
23408,263713
23408,263448
23408,64599
23408,348307
23408,606962
23408,665719
23408,303067
23408,197957
23408,690883
23408,141346
23408,505797
23408,87299
23408,319860
23408,851853
23408,656573
23408,588717
23408,109799
23408,350278
23408,909169
23408,95116
23408,387581
23408,581084
23408,208511
23408,682104
23408,599051
23408,259320
23408,644654
23408,851804
23408,330162
23408,775840
23408,736308
23408,833627
23408,852314
23408,699384
23408,908476
23408,444481
23408,301378
23408,683981
23408,369562
23408,896666
23408,194910
23408,681324
23408,466836
23408,952557
23408,162240
23408,515033
23408,284100
23408,506825
23408,801150
23408,952959
23408,169228
23408,252601
23408,39957
23408,187096
23408,195509
23408,736138
23408,735815
23408,118752
23408,208706
23408,272734
23408,100849
23408,338814
23408,800948
23408,4692
23408,644851
23408,627761
23408,302222
23408,930317
23408,755521
23408,269177
23408,714008
23408,465327
23408,698672
23408,187136
23408,378318
23408,755556
23408,285211
23408,913592
23408,902111
23408,53414
23408,534602
23408,102588
23408,852650
23408,85636
23408,581720
23408,387358
23408,29937
23408,789237
23408,232352
23408,260800
23408,100883
23408,118804
23408,447769
23408,688840
23408,405952
23408,912284
23408,757276
23408,59067
23408,871439
23408,606738
23408,961024
23408,504419
